filter_id,comid,p10,p25,p50,p75,p90,source,result_type,metric,start_coord_x,start_coord_y,end_coord_x,end_coord_y
WC718105900034,21609655,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.9706398,37.70433654,-119.967009,37.70483171
WC718105900034,21609655,154.2625,177.5,191.291666666667,211,229.1,model,predicted,SP_Tim,-119.9706398,37.70433654,-119.967009,37.70483171
WC718105900034,21609655,54.92,81.1,98.875,127.16875,160.39,model,predicted,Wet_BFL_Dur,-119.9706398,37.70433654,-119.967009,37.70483171
WC718105900034,21609655,1.70833331509572,3.7790955683462,6.65025539018866,10.055093337762,14.39,model,predicted,Wet_BFL_Mag_10,-119.9706398,37.70433654,-119.967009,37.70483171
WC718105900034,21609655,9.38491002158828,13.1420661311681,19.313674960245802,27.0935688006351,39.67,model,predicted,Wet_BFL_Mag_50,-119.9706398,37.70433654,-119.967009,37.70483171
WC718105900034,21609655,58.4875,72.75,87.5,97.25,105.28,model,predicted,Wet_Tim,-119.9706398,37.70433654,-119.967009,37.70483171
WC718105900035,21609655,122.1125,147.34375,176.775,205,229.53,model,predicted,DS_Dur_WS,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,0.125380107274659,0.695175701545814,1.3774073150919799,2.34810850193399,3.72,model,predicted,DS_Mag_50,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,0.921009621318724,2.25420882510237,4.02143732168407,6.44775066681249,13.03,model,predicted,DS_Mag_90,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,240.24,262.552083333333,282.729166666667,302,321.43,model,predicted,DS_Tim,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,2,3,4,6,8,inferred,predicted,FA_Dur,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,2.26854424611005,4.01096295832568,7.30589861944708,13.550795642207,23.32,model,predicted,FA_Mag,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,9.24,18.5,29,42.3333333333333,48.7,model,predicted,FA_Tim,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,653.05883497946,766.2675596131489,881.599155243499,1101.28358171461,1361.12405291907,model,predicted,Peak_10,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,120.185406424553,171.92126623129397,230.51744511823102,358.122551083915,500.143007348761,model,predicted,Peak_2,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,384.3881,496.4142,627.3114,876.4167,949.3904,model,predicted,Peak_5,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,1,1,2,3,6,inferred,predicted,Peak_Dur_5,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,1,1,1,1,2,inferred,predicted,Peak_Fre_10,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,1,1,2,3,5,inferred,predicted,Peak_Fre_2,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,1,1,1,2,3,inferred,predicted,Peak_Fre_5,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,46.99,63.25,84.5916666666667,111.7625,141.49,model,predicted,SP_Dur,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,24.2016057740854,42.6278528771761,69.7589352632091,136.383400132796,265.88,model,predicted,SP_Mag,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,154.2625,177.5,191.291666666667,211,229.1,model,predicted,SP_Tim,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,54.92,81.1,98.875,127.16875,160.39,model,predicted,Wet_BFL_Dur,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,1.70833331509572,3.7790955683462,6.65025539018866,10.055093337762,14.39,model,predicted,Wet_BFL_Mag_10,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,9.38491002158828,13.1420661311681,19.313674960245802,27.0935688006351,39.67,model,predicted,Wet_BFL_Mag_50,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900035,21609655,58.4875,72.75,87.5,97.25,105.28,model,predicted,Wet_Tim,-119.9669258,37.7048335,-119.966042,37.70468552
WC718105900036,21609655,122.1125,147.34375,176.775,205,229.53,model,predicted,DS_Dur_WS,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,0.125380107274659,0.695175701545814,1.3774073150919799,2.34810850193399,3.72,model,predicted,DS_Mag_50,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,0.921009621318724,2.25420882510237,4.02143732168407,6.44775066681249,13.03,model,predicted,DS_Mag_90,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,240.24,262.552083333333,282.729166666667,302,321.43,model,predicted,DS_Tim,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,2,3,4,6,8,inferred,predicted,FA_Dur,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,2.26854424611005,4.01096295832568,7.30589861944708,13.550795642207,23.32,model,predicted,FA_Mag,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,9.24,18.5,29,42.3333333333333,48.7,model,predicted,FA_Tim,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,653.05883497946,766.2675596131489,881.599155243499,1101.28358171461,1361.12405291907,model,predicted,Peak_10,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,120.185406424553,171.92126623129397,230.51744511823102,358.122551083915,500.143007348761,model,predicted,Peak_2,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,384.3881,496.4142,627.3114,876.4167,949.3904,model,predicted,Peak_5,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,1,1,2,3,6,inferred,predicted,Peak_Dur_5,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,1,1,1,1,2,inferred,predicted,Peak_Fre_10,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,1,1,2,3,5,inferred,predicted,Peak_Fre_2,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,1,1,1,2,3,inferred,predicted,Peak_Fre_5,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,46.99,63.25,84.5916666666667,111.7625,141.49,model,predicted,SP_Dur,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,24.2016057740854,42.6278528771761,69.7589352632091,136.383400132796,265.88,model,predicted,SP_Mag,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,154.2625,177.5,191.291666666667,211,229.1,model,predicted,SP_Tim,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,54.92,81.1,98.875,127.16875,160.39,model,predicted,Wet_BFL_Dur,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,1.70833331509572,3.7790955683462,6.65025539018866,10.055093337762,14.39,model,predicted,Wet_BFL_Mag_10,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,9.38491002158828,13.1420661311681,19.313674960245802,27.0935688006351,39.67,model,predicted,Wet_BFL_Mag_50,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900036,21609655,58.4875,72.75,87.5,97.25,105.28,model,predicted,Wet_Tim,-119.9660294,37.704733,-119.9650482,37.70443771
WC718105900038,21609663,118.36,143.15,175.183333333334,202.425,229,model,predicted,DS_Dur_WS,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,0.180917028888626,0.580940448635177,1.01202787751901,1.70023594199274,2.49,model,predicted,DS_Mag_50,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,0.763282432171405,1.51438453969714,2.7247974661295302,4.19567427297341,8.67,model,predicted,DS_Mag_90,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,243.1175,265,284.9375,306.3,328,model,predicted,DS_Tim,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,2,3,4,6,8,inferred,predicted,FA_Dur,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1.50650574702034,2.62975770574667,4.96494289873661,9.05489524571759,15.82,model,predicted,FA_Mag,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,9.1225,19,29,42.44375,49.75,model,predicted,FA_Tim,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,350.500299078319,480.054352434893,555.991660495292,719.498129333418,897.3986418253661,model,predicted,Peak_10,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,66.1622023508217,104.851024069703,140.931532762856,214.639436634611,302.21840563508704,model,predicted,Peak_2,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,227.0335,292.9533,389.805,521.4043,594.3466,model,predicted,Peak_5,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1,1,2,3,6,inferred,predicted,Peak_Dur_5,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1,1,1,1,2,inferred,predicted,Peak_Fre_10,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1,1,2,3,5,inferred,predicted,Peak_Fre_2,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1,1,1,2,3,inferred,predicted,Peak_Fre_5,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,50.0725,65.4125,86.775,115.05,145.87,model,predicted,SP_Dur,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,15.2054627505069,27.5126825324438,43.8338043393047,85.1008617044214,165.33,model,predicted,SP_Mag,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,154.28,176.15625,194.3125,213,230.52,model,predicted,SP_Tim,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,55.1225,78.5,99.6125,131.025,163.77,model,predicted,Wet_BFL_Dur,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,1.10070082127351,2.54210164118386,4.36238732738278,6.52901459557418,9.54,model,predicted,Wet_BFL_Mag_10,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,6.28247132767446,8.95824612472309,12.3266492450473,17.7095180349522,26.23,model,predicted,Wet_BFL_Mag_50,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900038,21609663,57.3725,71.3625,85,97.625,107.25,model,predicted,Wet_Tim,-119.923818,37.724291,-119.9225667,37.72518333
WC718105900039,21609663,118.36,143.15,175.183333333334,202.425,229,model,predicted,DS_Dur_WS,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,0.180917028888626,0.580940448635177,1.01202787751901,1.70023594199274,2.49,model,predicted,DS_Mag_50,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,0.763282432171405,1.51438453969714,2.7247974661295302,4.19567427297341,8.67,model,predicted,DS_Mag_90,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,243.1175,265,284.9375,306.3,328,model,predicted,DS_Tim,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,2,3,4,6,8,inferred,predicted,FA_Dur,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1.50650574702034,2.62975770574667,4.96494289873661,9.05489524571759,15.82,model,predicted,FA_Mag,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,9.1225,19,29,42.44375,49.75,model,predicted,FA_Tim,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,350.500299078319,480.054352434893,555.991660495292,719.498129333418,897.3986418253661,model,predicted,Peak_10,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,66.1622023508217,104.851024069703,140.931532762856,214.639436634611,302.21840563508704,model,predicted,Peak_2,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,227.0335,292.9533,389.805,521.4043,594.3466,model,predicted,Peak_5,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1,1,2,3,6,inferred,predicted,Peak_Dur_5,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1,1,1,1,2,inferred,predicted,Peak_Fre_10,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1,1,2,3,5,inferred,predicted,Peak_Fre_2,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1,1,1,2,3,inferred,predicted,Peak_Fre_5,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,50.0725,65.4125,86.775,115.05,145.87,model,predicted,SP_Dur,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,15.2054627505069,27.5126825324438,43.8338043393047,85.1008617044214,165.33,model,predicted,SP_Mag,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,154.28,176.15625,194.3125,213,230.52,model,predicted,SP_Tim,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,55.1225,78.5,99.6125,131.025,163.77,model,predicted,Wet_BFL_Dur,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,1.10070082127351,2.54210164118386,4.36238732738278,6.52901459557418,9.54,model,predicted,Wet_BFL_Mag_10,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,6.28247132767446,8.95824612472309,12.3266492450473,17.7095180349522,26.23,model,predicted,Wet_BFL_Mag_50,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900039,21609663,57.3725,71.3625,85,97.625,107.25,model,predicted,Wet_Tim,-119.9226667,37.72505,-119.9206833,37.72475
WC718105900041,21609663,118.36,143.15,175.183333333334,202.425,229,model,predicted,DS_Dur_WS,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,0.180917028888626,0.580940448635177,1.01202787751901,1.70023594199274,2.49,model,predicted,DS_Mag_50,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,0.763282432171405,1.51438453969714,2.7247974661295302,4.19567427297341,8.67,model,predicted,DS_Mag_90,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,243.1175,265,284.9375,306.3,328,model,predicted,DS_Tim,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,2,3,4,6,8,inferred,predicted,FA_Dur,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1.50650574702034,2.62975770574667,4.96494289873661,9.05489524571759,15.82,model,predicted,FA_Mag,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,9.1225,19,29,42.44375,49.75,model,predicted,FA_Tim,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,350.500299078319,480.054352434893,555.991660495292,719.498129333418,897.3986418253661,model,predicted,Peak_10,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,66.1622023508217,104.851024069703,140.931532762856,214.639436634611,302.21840563508704,model,predicted,Peak_2,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,227.0335,292.9533,389.805,521.4043,594.3466,model,predicted,Peak_5,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1,1,2,3,6,inferred,predicted,Peak_Dur_5,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1,1,1,1,2,inferred,predicted,Peak_Fre_10,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1,1,2,3,5,inferred,predicted,Peak_Fre_2,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1,1,1,2,3,inferred,predicted,Peak_Fre_5,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,50.0725,65.4125,86.775,115.05,145.87,model,predicted,SP_Dur,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,15.2054627505069,27.5126825324438,43.8338043393047,85.1008617044214,165.33,model,predicted,SP_Mag,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,154.28,176.15625,194.3125,213,230.52,model,predicted,SP_Tim,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,55.1225,78.5,99.6125,131.025,163.77,model,predicted,Wet_BFL_Dur,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,1.10070082127351,2.54210164118386,4.36238732738278,6.52901459557418,9.54,model,predicted,Wet_BFL_Mag_10,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,6.28247132767446,8.95824612472309,12.3266492450473,17.7095180349522,26.23,model,predicted,Wet_BFL_Mag_50,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900041,21609663,57.3725,71.3625,85,97.625,107.25,model,predicted,Wet_Tim,-119.9206333,37.72481667,-119.9185,37.72535
WC718105900042,21609489,116.695833333333,145.75,179,210.7,233.46,model,predicted,DS_Dur_WS,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,0.156707520824705,0.451396319055883,0.836391218879189,1.39997840544258,2.12,model,predicted,DS_Mag_50,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,0.585620697660385,1.15711432114564,2.1102808276752,3.21575428881497,6.61,model,predicted,DS_Mag_90,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,243.2225,265.275,286.775,308,329.68,model,predicted,DS_Tim,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,2,3,4,6,8,inferred,predicted,FA_Dur,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,1.19132393462267,2.10304442258419,4.12819565869089,7.30804845084958,12.63,model,predicted,FA_Mag,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,9,18.8125,29,43,49.83,model,predicted,FA_Tim,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,238.706475851118,361.223820845896,422.222963104084,552.98462326266,669.060037116103,model,predicted,Peak_10,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,50.365795349448604,79.62300114213879,107.509224748401,165.990344379084,239.89912565091703,model,predicted,Peak_2,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,165.7425,216.6815,286.2295,382.6841,451.8619,model,predicted,Peak_5,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,1,1,2,3,6,inferred,predicted,Peak_Dur_5,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,1,1,1,1,2,inferred,predicted,Peak_Fre_10,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,1,1,2,3,5,inferred,predicted,Peak_Fre_2,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,1,1,1,2,3,inferred,predicted,Peak_Fre_5,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,50.09,66,87.4,115.725,147.28,model,predicted,SP_Dur,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,11.8379769804191,21.5143112933926,34.26182797007,69.6964464803858,134.21,model,predicted,SP_Mag,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,153,177.1625,196.5,215.525,234.51,model,predicted,SP_Tim,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,53.8333333333333,79.3,98.675,134.041666666667,165.05,model,predicted,Wet_BFL_Dur,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,0.838057829173175,1.98602594939151,3.49459404813003,5.27775210261193,7.53,model,predicted,Wet_BFL_Mag_10,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,4.78198716396182,6.90019284342596,9.49065519426357,13.756363887025,20.15,model,predicted,Wet_BFL_Mag_50,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900042,21609489,55.6375,70.7,84.1458333333333,98.5,109.05,model,predicted,Wet_Tim,-119.9185,37.72535,-119.9163067,37.72873167
WC718105900043,21609489,116.695833333333,145.75,179,210.7,233.46,model,predicted,DS_Dur_WS,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,0.156707520824705,0.451396319055883,0.836391218879189,1.39997840544258,2.12,model,predicted,DS_Mag_50,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,0.585620697660385,1.15711432114564,2.1102808276752,3.21575428881497,6.61,model,predicted,DS_Mag_90,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,243.2225,265.275,286.775,308,329.68,model,predicted,DS_Tim,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,2,3,4,6,8,inferred,predicted,FA_Dur,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,1.19132393462267,2.10304442258419,4.12819565869089,7.30804845084958,12.63,model,predicted,FA_Mag,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,9,18.8125,29,43,49.83,model,predicted,FA_Tim,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,238.706475851118,361.223820845896,422.222963104084,552.98462326266,669.060037116103,model,predicted,Peak_10,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,50.365795349448604,79.62300114213879,107.509224748401,165.990344379084,239.89912565091703,model,predicted,Peak_2,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,165.7425,216.6815,286.2295,382.6841,451.8619,model,predicted,Peak_5,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,1,1,2,3,6,inferred,predicted,Peak_Dur_5,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,1,1,1,1,2,inferred,predicted,Peak_Fre_10,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,1,1,2,3,5,inferred,predicted,Peak_Fre_2,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,1,1,1,2,3,inferred,predicted,Peak_Fre_5,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,50.09,66,87.4,115.725,147.28,model,predicted,SP_Dur,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,11.8379769804191,21.5143112933926,34.26182797007,69.6964464803858,134.21,model,predicted,SP_Mag,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.11,inferred,predicted,SP_ROC,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,153,177.1625,196.5,215.525,234.51,model,predicted,SP_Tim,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,53.8333333333333,79.3,98.675,134.041666666667,165.05,model,predicted,Wet_BFL_Dur,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,0.838057829173175,1.98602594939151,3.49459404813003,5.27775210261193,7.53,model,predicted,Wet_BFL_Mag_10,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,4.78198716396182,6.90019284342596,9.49065519426357,13.756363887025,20.15,model,predicted,Wet_BFL_Mag_50,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900043,21609489,55.6375,70.7,84.1458333333333,98.5,109.05,model,predicted,Wet_Tim,-119.9160333,37.72883333,-119.91465,37.73158333
WC718105900044,21609489,116.695833333333,145.75,179,210.7,233.46,model,predicted,DS_Dur_WS,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,0.156707520824705,0.451396319055883,0.836391218879189,1.39997840544258,2.12,model,predicted,DS_Mag_50,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,0.585620697660385,1.15711432114564,2.1102808276752,3.21575428881497,6.61,model,predicted,DS_Mag_90,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,243.2225,265.275,286.775,308,329.68,model,predicted,DS_Tim,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,2,3,4,6,8,inferred,predicted,FA_Dur,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,1.19132393462267,2.10304442258419,4.12819565869089,7.30804845084958,12.63,model,predicted,FA_Mag,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,9,18.8125,29,43,49.83,model,predicted,FA_Tim,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,238.706475851118,361.223820845896,422.222963104084,552.98462326266,669.060037116103,model,predicted,Peak_10,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,50.365795349448604,79.62300114213879,107.509224748401,165.990344379084,239.89912565091703,model,predicted,Peak_2,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,165.7425,216.6815,286.2295,382.6841,451.8619,model,predicted,Peak_5,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,1,1,1,2,4,inferred,predicted,Peak_Dur_10,-119.9146833,37.73156667,-119.9144333,37.73308333
WC718105900044,21609489,1,1,4,10,29,inferred,predicted,Peak_Dur_2,-119.9146833,37.73156667,-119.9144333,37.73308333
